run_id,scenario_name,seed,simulation_time,target_time,total_vehicle_count,average_speed,average_waiting_time,stopped_vehicle_count,seconds_in_current_phase,N_in_0__vehicle_count,N_in_0__average_speed,N_in_0__average_waiting_time,N_in_0__max_waiting_time,N_in_0__stopped_vehicle_count,N_in_0__current_signal_state,N_in_0__arrival_rate,N_in_0__departure_rate,N_in_0__stopped_vehicle_count_trend,N_in_0__waiting_time_trend,N_in_1__vehicle_count,N_in_1__average_speed,N_in_1__average_waiting_time,N_in_1__max_waiting_time,N_in_1__stopped_vehicle_count,N_in_1__current_signal_state,N_in_1__arrival_rate,N_in_1__departure_rate,N_in_1__stopped_vehicle_count_trend,N_in_1__waiting_time_trend,N_in_2__vehicle_count,N_in_2__average_speed,N_in_2__average_waiting_time,N_in_2__max_waiting_time,N_in_2__stopped_vehicle_count,N_in_2__current_signal_state,N_in_2__arrival_rate,N_in_2__departure_rate,N_in_2__stopped_vehicle_count_trend,N_in_2__waiting_time_trend,S_in_0__vehicle_count,S_in_0__average_speed,S_in_0__average_waiting_time,S_in_0__max_waiting_time,S_in_0__stopped_vehicle_count,S_in_0__current_signal_state,S_in_0__arrival_rate,S_in_0__departure_rate,S_in_0__stopped_vehicle_count_trend,S_in_0__waiting_time_trend,S_in_1__vehicle_count,S_in_1__average_speed,S_in_1__average_waiting_time,S_in_1__max_waiting_time,S_in_1__stopped_vehicle_count,S_in_1__current_signal_state,S_in_1__arrival_rate,S_in_1__departure_rate,S_in_1__stopped_vehicle_count_trend,S_in_1__waiting_time_trend,S_in_2__vehicle_count,S_in_2__average_speed,S_in_2__average_waiting_time,S_in_2__max_waiting_time,S_in_2__stopped_vehicle_count,S_in_2__current_signal_state,S_in_2__arrival_rate,S_in_2__departure_rate,S_in_2__stopped_vehicle_count_trend,S_in_2__waiting_time_trend,E_in_0__vehicle_count,E_in_0__average_speed,E_in_0__average_waiting_time,E_in_0__max_waiting_time,E_in_0__stopped_vehicle_count,E_in_0__current_signal_state,E_in_0__arrival_rate,E_in_0__departure_rate,E_in_0__stopped_vehicle_count_trend,E_in_0__waiting_time_trend,E_in_1__vehicle_count,E_in_1__average_speed,E_in_1__average_waiting_time,E_in_1__max_waiting_time,E_in_1__stopped_vehicle_count,E_in_1__current_signal_state,E_in_1__arrival_rate,E_in_1__departure_rate,E_in_1__stopped_vehicle_count_trend,E_in_1__waiting_time_trend,E_in_2__vehicle_count,E_in_2__average_speed,E_in_2__average_waiting_time,E_in_2__max_waiting_time,E_in_2__stopped_vehicle_count,E_in_2__current_signal_state,E_in_2__arrival_rate,E_in_2__departure_rate,E_in_2__stopped_vehicle_count_trend,E_in_2__waiting_time_trend,W_in_0__vehicle_count,W_in_0__average_speed,W_in_0__average_waiting_time,W_in_0__max_waiting_time,W_in_0__stopped_vehicle_count,W_in_0__current_signal_state,W_in_0__arrival_rate,W_in_0__departure_rate,W_in_0__stopped_vehicle_count_trend,W_in_0__waiting_time_trend,W_in_1__vehicle_count,W_in_1__average_speed,W_in_1__average_waiting_time,W_in_1__max_waiting_time,W_in_1__stopped_vehicle_count,W_in_1__current_signal_state,W_in_1__arrival_rate,W_in_1__departure_rate,W_in_1__stopped_vehicle_count_trend,W_in_1__waiting_time_trend,W_in_2__vehicle_count,W_in_2__average_speed,W_in_2__average_waiting_time,W_in_2__max_waiting_time,W_in_2__stopped_vehicle_count,W_in_2__current_signal_state,W_in_2__arrival_rate,W_in_2__departure_rate,W_in_2__stopped_vehicle_count_trend,W_in_2__waiting_time_trend,N_in_0__target__vehicle_count,N_in_0__target__average_waiting_time,N_in_1__target__vehicle_count,N_in_1__target__average_waiting_time,N_in_2__target__vehicle_count,N_in_2__target__average_waiting_time,S_in_0__target__vehicle_count,S_in_0__target__average_waiting_time,S_in_1__target__vehicle_count,S_in_1__target__average_waiting_time,S_in_2__target__vehicle_count,S_in_2__target__average_waiting_time,E_in_0__target__vehicle_count,E_in_0__target__average_waiting_time,E_in_1__target__vehicle_count,E_in_1__target__average_waiting_time,E_in_2__target__vehicle_count,E_in_2__target__average_waiting_time,W_in_0__target__vehicle_count,W_in_0__target__average_waiting_time,W_in_1__target__vehicle_count,W_in_1__target__average_waiting_time,W_in_2__target__vehicle_count,W_in_2__target__average_waiting_time
extreme_seed1,extreme,1,635.25,650.25,184.0,3.497442106748639,13.01820652173913,86.0,11.200000000000045,6.0,1.3322436114795697,5.091666666666667,17.6,4.0,0.0,0.13333333333333333,0.0,0.2,0.2961111111111111,7.0,1.0626539802995951,7.514285714285714,26.3,4.0,0.0,0.13333333333333333,0.0,0.2,0.3502857142857143,23.0,1.5675732533477515,1.3021739130434782,12.35,6.0,0.0,0.06666666666666667,0.06666666666666667,-0.2,-1.4205797101449273,6.0,0.9785795543154294,5.075,18.6,4.0,0.0,0.13333333333333333,0.0,0.2,0.2783333333333333,6.0,1.0099480069818745,5.108333333333333,18.9,3.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.2755555555555556,22.0,1.596550419288122,1.4659090909090908,11.75,5.0,0.0,0.06666666666666667,0.06666666666666667,-0.26666666666666666,-1.4530303030303031,5.0,7.370387064321216,0.0,0.0,0.0,2.0,0.13333333333333333,0.4666666666666667,-0.4666666666666667,-1.2326666666666668,4.0,7.988011133518,0.0,0.0,0.0,2.0,0.13333333333333333,0.4666666666666667,-0.3333333333333333,-0.9981481481481481,30.0,3.6138040374423735e-07,37.434999999999995,60.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,5.0,7.360265465972442,0.0,0.0,0.0,2.0,0.13333333333333333,0.4666666666666667,-0.4,-1.2753333333333332,5.0,7.075122414723057,0.0,0.0,0.0,2.0,0.13333333333333333,0.4666666666666667,-0.4,-1.2176666666666667,30.0,7.902092329873887e-07,35.52833333333333,59.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,12.875,9.0,15.22777777777778,28.0,7.208928571428571,8.0,12.98125,8.0,12.90625,27.0,6.9185185185185185,2.0,0.0,2.0,0.0,30.0,52.434999999999995,2.0,0.0,2.0,0.0,30.0,50.52833333333333
extreme_seed1,extreme,1,636.25,651.25,186.0,3.673085158747295,13.34489247311828,88.0,12.200000000000045,6.0,1.5157209186673468,5.758333333333334,18.6,4.0,0.0,0.06666666666666667,0.0,0.2,0.33588888888888896,7.0,1.206657178207583,8.085714285714285,27.3,4.0,0.0,0.06666666666666667,0.0,0.2,0.40238095238095234,24.0,1.475915239860517,1.4979166666666668,13.35,6.0,0.0,0.13333333333333333,0.0,-0.13333333333333333,-1.3107449494949497,6.0,1.2293833339261646,5.741666666666667,19.6,4.0,0.0,0.06666666666666667,0.0,0.2,0.3214444444444445,6.0,1.2474574719920806,5.658333333333332,19.9,4.0,0.0,0.06666666666666667,0.0,0.2,0.31188888888888877,23.0,1.50176549460507,1.641304347826087,12.75,6.0,0.0,0.13333333333333333,0.0,-0.13333333333333333,-1.346135265700483,5.0,8.491752021826148,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,-0.4666666666666667,-1.163030303030303,4.0,9.089239817696873,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,-0.3333333333333333,-0.9316666666666666,30.0,0.0,38.434999999999995,61.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,5.0,8.555048715084151,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,-0.4666666666666667,-1.196060606060606,5.0,8.132192242163635,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,-0.4666666666666667,-1.1448484848484848,30.0,0.0,36.52833333333333,60.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,13.625,9.0,15.938888888888888,28.0,7.853571428571429,8.0,13.606250000000001,8.0,13.53125,27.0,7.525925925925925,2.0,0.0,2.0,0.0,30.0,53.434999999999995,2.0,0.0,2.0,0.0,30.0,51.52833333333333
extreme_seed1,extreme,1,637.25,652.25,184.0,3.675190451939323,13.976358695652175,92.0,13.200000000000045,6.0,1.76347965176135,6.425000000000001,19.6,4.0,0.0,0.06666666666666667,0.0,0.2,0.36700000000000005,7.0,1.4264371325223693,8.657142857142857,28.3,4.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.4215873015873015,24.0,1.3719634573587036,1.7791666666666668,14.35,7.0,0.0,0.13333333333333333,0.0,0.06666666666666667,-0.9368434343434343,6.0,1.5562044613640886,6.4750000000000005,20.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.35700000000000004,6.0,1.5387567704025062,6.375,20.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.3463333333333333,23.0,1.4150670876985227,1.9043478260869564,13.75,7.0,0.0,0.13333333333333333,0.0,0.06666666666666667,-0.9603450655624569,4.0,8.600056029904726,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4666666666666667,-1.2054545454545456,3.0,9.644746404386671,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4,-0.9700000000000001,30.0,0.0,39.434999999999995,62.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,4.0,9.57270135497684,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4666666666666667,-1.2384848484848485,4.0,8.73104517079383,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4666666666666667,-1.1872727272727273,30.0,0.0,37.52833333333333,61.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,14.375,9.0,16.716666666666665,29.0,8.248275862068965,8.0,14.3375,8.0,14.2625,27.0,8.15925925925926,2.0,0.0,2.0,0.0,30.0,54.434999999999995,2.0,0.0,2.0,0.0,30.0,52.52833333333333
extreme_seed1,extreme,1,638.25,653.25,184.0,3.683297488724331,14.486684782608696,94.0,14.200000000000045,6.0,2.05909445721316,7.091666666666668,20.6,4.0,0.0,0.06666666666666667,0.0,0.2,0.3981111111111112,7.0,1.6924429831211258,9.357142857142858,29.3,5.0,0.0,0.06666666666666667,0.0,0.2,0.4460317460317461,24.0,1.2704035891118473,2.1125000000000003,15.35,8.0,0.0,0.13333333333333333,0.0,0.13333333333333333,-0.7462878787878787,6.0,1.8606635919191372,7.308333333333334,21.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.3992222222222222,6.0,1.856659136380696,7.208333333333333,21.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.38855555555555554,24.0,1.325276545221656,2.1166666666666667,14.75,7.0,0.0,0.2,0.0,0.13333333333333333,-0.7715873015873015,3.0,9.043996963661476,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.4666666666666667,-1.2478787878787878,3.0,9.837188730363435,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4,-1.01,30.0,0.0,40.434999999999995,63.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,3.0,10.527551626094008,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.4666666666666667,-1.280909090909091,4.0,9.148743088491718,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.4666666666666667,-1.2296969696969697,30.0,0.0,38.52833333333333,62.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,15.125,9.0,17.494444444444444,29.0,8.937931034482759,8.0,15.0875,8.0,15.0125,28.0,8.510714285714286,2.0,0.0,2.0,0.0,30.0,55.434999999999995,2.0,0.0,2.0,0.0,30.0,53.52833333333333
extreme_seed1,extreme,1,639.25,654.25,184.0,3.6780859949347944,15.007880434782608,97.0,15.200000000000045,6.0,2.369547386510174,7.883333333333334,21.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.43755555555555564,7.0,1.951152031865287,10.15,30.3,6.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.4766666666666667,25.0,1.1707289558123397,2.3480000000000003,16.35,8.0,0.0,0.2,0.0,0.26666666666666666,-0.3777090909090909,6.0,2.173686916017055,8.141666666666667,22.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.44144444444444453,6.0,2.174973449517078,8.041666666666666,22.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.43077777777777776,24.0,1.2475751397996555,2.433333333333333,15.75,8.0,0.0,0.2,0.0,0.26666666666666666,-0.38507936507936513,3.0,9.229206753933747,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.4,-0.9027272727272726,2.0,10.461725714836877,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.26666666666666666,-0.438,30.0,0.0,41.434999999999995,64.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,3.0,10.899712450477027,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.4,-0.9375757575757575,3.0,9.586842938837998,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.4,-0.8824242424242424,30.0,0.0,39.52833333333333,63.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,15.875,9.0,18.272222222222222,29.0,9.636206896551723,8.0,15.8375,8.0,15.7625,28.0,9.185714285714285,2.0,0.0,2.0,0.0,30.0,56.434999999999995,2.0,0.0,2.0,0.0,30.0,54.52833333333333
extreme_seed1,extreme,1,640.25,655.25,182.0,3.6228583521791293,15.711263736263735,99.0,16.200000000000045,6.0,2.6048640714816425,8.716666666666667,22.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.4797777777777778,7.0,1.9833904402405493,11.007142857142856,31.3,6.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5115873015873015,25.0,1.08776317857021,2.7,17.35,9.0,0.0,0.2,0.0,0.4,-0.18121212121212119,6.0,2.3060845201375186,8.975,23.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.48366666666666663,6.0,2.311104596972689,8.875,23.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.473,24.0,1.1564599307173709,2.775,16.75,9.0,0.0,0.2,0.0,0.4,-0.18579365079365084,3.0,9.624629682035689,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.2,-0.221,1.0,11.97563763676677,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.13333333333333333,-0.13259259259259257,30.0,0.0,42.434999999999995,65.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,2.0,11.724938766871713,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.2,-0.26599999999999996,3.0,9.866027920654085,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,-0.2,-0.214,30.0,0.0,40.52833333333333,64.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,16.625,9.0,19.049999999999997,29.0,10.360344827586207,8.0,16.5875,8.0,16.5125,28.0,9.883928571428571,2.0,0.0,2.0,0.0,30.0,57.434999999999995,2.0,0.0,2.0,0.0,30.0,55.52833333333333
extreme_seed1,extreme,1,641.25,656.25,181.0,3.589441849528281,16.34917127071823,100.0,17.200000000000045,6.0,2.5957603937624376,9.55,23.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.522,7.0,1.9850397754824518,11.864285714285714,32.3,6.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5465079365079365,25.0,0.9844036983356139,3.09,18.35,10.0,0.0,0.2,0.0,0.5333333333333333,0.0181212121212121,6.0,2.309474369178516,9.808333333333334,24.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.525888888888889,6.0,2.314162279847762,9.708333333333334,24.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5152222222222222,24.0,1.0495251541859218,3.15,17.75,9.0,0.0,0.2,0.0,0.4666666666666667,0.018412698412698405,2.0,10.511458630276472,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.06666666666666667,-0.043666666666666666,1.0,11.98710121406475,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,0.0,0.0,30.0,0.0,43.434999999999995,66.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,13.855237734169933,0.0,0.0,0.0,2.0,0.06666666666666667,0.6666666666666666,-0.06666666666666667,-0.033666666666666664,2.0,10.530700217135195,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,-0.06666666666666667,-0.035,30.0,0.0,41.52833333333333,65.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,17.375,9.0,19.827777777777776,29.0,11.1,8.0,17.3375,8.0,17.2625,28.0,10.598214285714286,2.0,0.0,2.0,0.0,30.0,58.434999999999995,2.0,0.0,2.0,0.0,30.0,56.52833333333333
extreme_seed1,extreme,1,642.25,657.25,180.0,3.4596448008667733,17.000555555555554,102.0,18.200000000000045,6.0,2.6096780056168742,10.383333333333333,24.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5642222222222222,7.0,1.981844474561035,12.721428571428572,33.3,6.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5814285714285714,25.0,0.8849147319415518,3.5180000000000002,19.35,11.0,0.0,0.2,0.0,0.6666666666666666,0.22135151515151516,6.0,2.3145119964552445,10.641666666666667,25.6,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5681111111111112,6.0,2.3134251289519976,10.541666666666666,25.9,5.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.5574444444444444,25.0,0.963485422319787,3.392,18.75,10.0,0.0,0.26666666666666666,0.0,0.6,0.21422857142857143,1.0,11.988956642802805,0.0,0.0,0.0,2.0,0.06666666666666667,0.6666666666666666,0.0,0.0,1.0,11.99602262759814,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,30.0,0.0,44.434999999999995,67.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,13.8651115529635,0.0,0.0,0.0,2.0,0.06666666666666667,0.6666666666666666,0.0,0.0,1.0,11.999744971829932,0.0,0.0,0.0,2.0,0.06666666666666667,0.6666666666666666,0.0,0.0,30.0,0.0,42.52833333333333,66.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,18.125,9.0,20.605555555555554,29.0,11.858620689655172,8.0,18.0875,8.0,18.0125,29.0,10.943103448275863,2.0,0.0,2.0,0.0,30.0,56.7,2.0,0.0,2.0,0.0,30.0,54.809999999999995
extreme_seed1,extreme,1,643.25,658.25,181.0,3.429593465285369,17.47292817679558,104.0,19.200000000000045,6.0,2.3187088929407387,11.216666666666667,25.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.601111111111111,7.0,1.8859846022687956,13.578571428571427,34.3,6.0,0.0,0.06666666666666667,0.0,0.2,0.6074603174603174,26.0,0.8170449298908384,3.8173076923076925,20.35,12.0,0.0,0.26666666666666666,0.0,0.7333333333333333,0.2382750582750583,6.0,2.308074572443235,11.475,26.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.605,6.0,2.3050359120575648,11.375,26.9,5.0,0.0,0.06666666666666667,0.0,0.2,0.5943333333333333,25.0,0.891176124022743,3.8,19.75,11.0,0.0,0.26666666666666666,0.0,0.6,0.236031746031746,1.0,11.984649326875806,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,0.0,0.0,1.0,11.97634123482043,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,30.0,0.0,45.434999999999995,68.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,13.855330184260383,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,0.0,0.0,1.0,11.981956442487427,0.0,0.0,0.0,2.0,0.06666666666666667,0.6,0.0,0.0,30.0,0.0,43.52833333333333,67.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,18.875,9.0,21.383333333333333,29.0,12.64310344827586,8.0,18.8375,8.0,18.7625,29.0,11.681034482758621,2.0,0.0,2.0,0.0,29.0,51.63448275862069,2.0,0.0,2.0,0.0,29.0,49.87758620689655
extreme_seed1,extreme,1,644.25,659.25,177.0,3.1406851709419685,18.455367231638416,104.0,20.200000000000045,6.0,1.6443683548024355,12.049999999999999,26.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.63,7.0,1.423278278610324,14.435714285714285,35.3,6.0,0.0,0.06666666666666667,0.0,0.2,0.6312698412698412,26.0,0.74066822189802,4.278846153846154,21.35,12.0,0.0,0.26666666666666666,0.0,0.6666666666666666,0.2632867132867133,6.0,1.9448127964893809,12.308333333333332,27.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.6338888888888888,6.0,1.9482988789662485,12.208333333333334,27.9,5.0,0.0,0.06666666666666667,0.0,0.2,0.6232222222222222,25.0,0.8069186239792674,4.24,20.75,11.0,0.0,0.26666666666666666,0.0,0.5333333333333333,0.25663492063492066,1.0,11.995707183920313,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,1.0,11.975554877382237,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,30.0,0.0,46.434999999999995,69.05,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,13.831017855331302,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,1.0,11.97389374234015,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,30.0,0.0,44.52833333333333,68.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,19.625,9.0,22.16111111111111,29.0,13.474137931034482,8.0,19.5875,8.0,19.5125,29.0,12.444827586206896,2.0,0.0,2.0,0.0,29.0,47.36034482758621,2.0,0.0,2.0,0.0,29.0,45.73793103448276
extreme_seed1,extreme,1,645.25,660.25,176.0,2.9233622898044116,19.15909090909091,107.0,21.200000000000045,6.0,1.04723243043925,12.883333333333333,27.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.6588888888888889,7.0,0.9973755922703079,15.292857142857143,36.3,6.0,0.0,0.06666666666666667,0.0,0.2,0.655079365079365,27.0,0.6918729715980918,4.607407407407408,22.35,14.0,0.0,0.3333333333333333,0.0,0.7333333333333333,0.2771604938271605,6.0,1.418334999139562,13.141666666666666,28.6,5.0,0.0,0.06666666666666667,0.0,0.2,0.6627777777777778,6.0,1.417641091512283,13.041666666666666,28.9,5.0,0.0,0.06666666666666667,0.0,0.2,0.6521111111111111,25.0,0.7189525871520647,4.69,21.75,12.0,0.0,0.26666666666666666,0.0,0.6,0.27711111111111114,1.0,11.988768862201832,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,1.0,11.99538302440429,0.0,0.0,0.0,2.0,0.06666666666666667,0.4,0.0,0.0,30.0,0.0,47.434999999999995,70.05,30.0,0.0,0.0,0.0,0.0,1.0,1.0,13.868342192065903,0.0,0.0,0.0,2.0,0.06666666666666667,0.5333333333333333,0.0,0.0,1.0,11.971630122768692,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,30.0,0.0,45.52833333333333,69.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,20.375,9.0,22.938888888888886,29.0,14.336206896551724,8.0,20.3375,8.0,20.2625,29.0,13.244827586206897,2.0,0.175,2.0,0.0,29.0,43.15,2.0,0.0,2.0,0.0,28.0,43.142857142857146
extreme_seed1,extreme,1,646.25,661.25,175.0,2.7312235579003454,19.88,107.0,22.200000000000045,6.0,0.5586604200231083,13.716666666666667,28.6,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6831111111111111,7.0,0.6356467618139371,16.15,37.3,6.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6699999999999998,27.0,0.6225792015582394,5.125925925925926,23.35,14.0,0.0,0.3333333333333333,0.0,0.7333333333333333,0.3026374859708193,6.0,0.9488939677196476,13.975,29.6,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6869999999999999,6.0,0.9608411490253027,13.875,29.9,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6763333333333333,26.0,0.6439912709473099,4.971153846153846,22.75,12.0,0.0,0.3333333333333333,0.0,0.5333333333333333,0.28569597069597064,1.0,11.973756778116803,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,1.0,11.979148188186809,0.0,0.0,0.0,2.0,0.06666666666666667,0.3333333333333333,0.0,0.0,30.0,0.0,48.434999999999995,71.05,30.0,0.0,0.0,0.0,0.0,1.0,1.0,13.84986237876583,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,1.0,11.996999845197424,0.0,0.0,0.0,2.0,0.06666666666666667,0.4666666666666667,0.0,0.0,30.0,0.0,46.52833333333333,70.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999998,8.0,21.125,9.0,23.716666666666665,29.0,15.225862068965517,8.0,21.0875,8.0,21.0125,29.0,14.072413793103449,2.0,0.675,2.0,0.0,28.0,42.903571428571425,2.0,0.0,2.0,0.0,28.0,41.44464285714286
extreme_seed1,extreme,1,647.25,662.25,174.0,2.600827222524157,20.620977011494254,110.0,23.200000000000045,6.0,0.24362620205465488,14.549999999999999,29.6,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6986666666666665,7.0,0.3521180231722073,17.007142857142856,38.3,6.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6826984126984127,27.0,0.5457737633018176,5.675925925925926,24.35,15.0,0.0,0.3333333333333333,0.0,0.7333333333333333,0.32869809203142536,6.0,0.564176088161723,14.808333333333332,30.6,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.7025555555555554,6.0,0.5733872758320834,14.708333333333334,30.9,5.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.6918888888888889,26.0,0.5818230178510124,5.4788461538461535,23.75,14.0,0.0,0.26666666666666666,0.0,0.6666666666666666,0.3094988344988345,1.0,11.995097288545221,0.0,0.0,0.0,2.0,0.06666666666666667,0.4,0.0,0.0,1.0,11.993883800553158,0.0,0.0,0.0,2.0,0.06666666666666667,0.3333333333333333,0.0,0.0,30.0,0.0,49.434999999999995,72.05,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,0.0,1.0,11.990793693589513,0.0,0.0,0.0,2.0,0.06666666666666667,0.4,0.0,0.0,30.0,0.0,47.52833333333333,71.55,30.0,0.0,0.0,0.0,0.0,0.9999999999999996,8.0,21.875,9.0,24.494444444444444,29.0,16.151724137931033,8.0,21.8375,8.0,21.7625,29.0,14.91551724137931,2.0,1.175,2.0,0.25,28.0,38.621428571428574,2.0,0.2,2.0,0.25,27.0,38.65925925925926
