run_id,scenario_name,seed,simulation_time,target_time,total_vehicle_count,average_speed,average_waiting_time,stopped_vehicle_count,seconds_until_next_signal_switch,N_in_0__vehicle_count,N_in_0__average_speed,N_in_0__average_waiting_time,N_in_0__max_waiting_time,N_in_0__stopped_vehicle_count,N_in_0__current_signal_state,N_in_0__arrival_rate,N_in_0__departure_rate,N_in_0__stopped_vehicle_count_trend,N_in_0__waiting_time_trend,N_in_1__vehicle_count,N_in_1__average_speed,N_in_1__average_waiting_time,N_in_1__max_waiting_time,N_in_1__stopped_vehicle_count,N_in_1__current_signal_state,N_in_1__arrival_rate,N_in_1__departure_rate,N_in_1__stopped_vehicle_count_trend,N_in_1__waiting_time_trend,N_in_2__vehicle_count,N_in_2__average_speed,N_in_2__average_waiting_time,N_in_2__max_waiting_time,N_in_2__stopped_vehicle_count,N_in_2__current_signal_state,N_in_2__arrival_rate,N_in_2__departure_rate,N_in_2__stopped_vehicle_count_trend,N_in_2__waiting_time_trend,S_in_0__vehicle_count,S_in_0__average_speed,S_in_0__average_waiting_time,S_in_0__max_waiting_time,S_in_0__stopped_vehicle_count,S_in_0__current_signal_state,S_in_0__arrival_rate,S_in_0__departure_rate,S_in_0__stopped_vehicle_count_trend,S_in_0__waiting_time_trend,S_in_1__vehicle_count,S_in_1__average_speed,S_in_1__average_waiting_time,S_in_1__max_waiting_time,S_in_1__stopped_vehicle_count,S_in_1__current_signal_state,S_in_1__arrival_rate,S_in_1__departure_rate,S_in_1__stopped_vehicle_count_trend,S_in_1__waiting_time_trend,S_in_2__vehicle_count,S_in_2__average_speed,S_in_2__average_waiting_time,S_in_2__max_waiting_time,S_in_2__stopped_vehicle_count,S_in_2__current_signal_state,S_in_2__arrival_rate,S_in_2__departure_rate,S_in_2__stopped_vehicle_count_trend,S_in_2__waiting_time_trend,E_in_0__vehicle_count,E_in_0__average_speed,E_in_0__average_waiting_time,E_in_0__max_waiting_time,E_in_0__stopped_vehicle_count,E_in_0__current_signal_state,E_in_0__arrival_rate,E_in_0__departure_rate,E_in_0__stopped_vehicle_count_trend,E_in_0__waiting_time_trend,E_in_1__vehicle_count,E_in_1__average_speed,E_in_1__average_waiting_time,E_in_1__max_waiting_time,E_in_1__stopped_vehicle_count,E_in_1__current_signal_state,E_in_1__arrival_rate,E_in_1__departure_rate,E_in_1__stopped_vehicle_count_trend,E_in_1__waiting_time_trend,E_in_2__vehicle_count,E_in_2__average_speed,E_in_2__average_waiting_time,E_in_2__max_waiting_time,E_in_2__stopped_vehicle_count,E_in_2__current_signal_state,E_in_2__arrival_rate,E_in_2__departure_rate,E_in_2__stopped_vehicle_count_trend,E_in_2__waiting_time_trend,W_in_0__vehicle_count,W_in_0__average_speed,W_in_0__average_waiting_time,W_in_0__max_waiting_time,W_in_0__stopped_vehicle_count,W_in_0__current_signal_state,W_in_0__arrival_rate,W_in_0__departure_rate,W_in_0__stopped_vehicle_count_trend,W_in_0__waiting_time_trend,W_in_1__vehicle_count,W_in_1__average_speed,W_in_1__average_waiting_time,W_in_1__max_waiting_time,W_in_1__stopped_vehicle_count,W_in_1__current_signal_state,W_in_1__arrival_rate,W_in_1__departure_rate,W_in_1__stopped_vehicle_count_trend,W_in_1__waiting_time_trend,W_in_2__vehicle_count,W_in_2__average_speed,W_in_2__average_waiting_time,W_in_2__max_waiting_time,W_in_2__stopped_vehicle_count,W_in_2__current_signal_state,W_in_2__arrival_rate,W_in_2__departure_rate,W_in_2__stopped_vehicle_count_trend,W_in_2__waiting_time_trend,N_in_0__target__vehicle_count,N_in_0__target__average_waiting_time,N_in_1__target__vehicle_count,N_in_1__target__average_waiting_time,N_in_2__target__vehicle_count,N_in_2__target__average_waiting_time,S_in_0__target__vehicle_count,S_in_0__target__average_waiting_time,S_in_1__target__vehicle_count,S_in_1__target__average_waiting_time,S_in_2__target__vehicle_count,S_in_2__target__average_waiting_time,E_in_0__target__vehicle_count,E_in_0__target__average_waiting_time,E_in_1__target__vehicle_count,E_in_1__target__average_waiting_time,E_in_2__target__vehicle_count,E_in_2__target__average_waiting_time,W_in_0__target__vehicle_count,W_in_0__target__average_waiting_time,W_in_1__target__vehicle_count,W_in_1__target__average_waiting_time,W_in_2__target__vehicle_count,W_in_2__target__average_waiting_time
balanced_seed1,balanced,1,168.25,183.25,33.0,6.715742467795633,13.74090909090909,11.0,5.75,1.0,11.985934866140596,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.470791179779045,10.0,30.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666,2.0,4.659608563083214,0.05,0.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0033333333333333335,1.0,12.564753194421819,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,2.8677069034144176,10.383333333333333,31.15,1.0,0.0,0.06666666666666667,0.0,0.0,0.1538888888888889,2.0,1.332681261305867,1.625,3.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.10833333333333334,1.0,16.565024947896603,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.427719132453948,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,1.3926292923183812,31.6,72.45,3.0,0.0,0.06666666666666667,0.0,0.0,0.22333333333333344,1.0,13.864655286370544,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.85242908126209,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.6646159594578869,38.49166666666667,73.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.28677777777777796,1.0,0.6,3.0,18.849999999999998,2.0,7.55,1.0,1.4,3.0,19.383333333333333,2.0,9.125,1.0,4.5,1.0,2.4,1.0,0.0,1.0,2.5,1.0,2.5,3.0,0.0
balanced_seed1,balanced,1,169.25,184.25,33.0,6.917708106561455,14.074242424242424,11.0,4.75,1.0,11.972288571302778,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.3796963244265155,10.333333333333334,31.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.15555555555555559,2.0,5.593947452186939,0.55,1.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03666666666666667,1.0,12.600147553985762,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,2.910602474816263,10.716666666666667,32.15,1.0,0.0,0.06666666666666667,0.0,0.0,0.14277777777777784,2.0,2.2010739224312657,2.125,4.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.14166666666666666,1.0,16.642471980955452,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.37105099594295,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,1.5108596767803761,32.2,73.45,3.0,0.0,0.06666666666666667,0.0,0.0,0.2133333333333335,1.0,13.87662053209264,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.888546743541957,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.583167885759261,39.15833333333333,74.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.27788888888888913,1.0,1.6,3.0,19.516666666666666,2.0,8.475000000000001,1.0,2.4,3.0,20.05,2.0,9.625,1.0,5.5,1.0,3.4,0.0,0.0,1.0,3.5,1.0,3.5,2.0,0.0
balanced_seed1,balanced,1,170.25,185.25,33.0,7.130806691290549,14.407575757575756,11.0,3.75,1.0,11.97186323371483,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.588897376410516,10.666666666666666,32.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.1444444444444444,2.0,6.5303847549067395,1.05,2.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.07,1.0,12.557899601878189,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.20956471010738,11.049999999999999,33.15,1.0,0.0,0.06666666666666667,0.0,0.0,0.13166666666666665,2.0,3.0182840433788285,2.625,5.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.175,1.0,16.57858105323464,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.335612751704454,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,1.8463065200979987,32.8,74.45,3.0,0.0,0.06666666666666667,0.0,0.0,0.20333333333333314,1.0,13.854587459699252,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.843648161509773,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.5917783284982516,39.824999999999996,75.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.2689999999999998,1.0,2.6,3.0,20.183333333333334,2.0,9.475000000000001,1.0,3.4,3.0,20.716666666666665,2.0,10.125,1.0,6.5,1.0,4.4,0.0,0.0,1.0,4.5,1.0,4.5,1.0,0.0
balanced_seed1,balanced,1,171.25,186.25,33.0,7.41667206342179,14.75,12.0,2.75,1.0,11.983127828626893,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.9868993415695697,11.0,33.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,2.0,7.628330049894152,1.55,3.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.10333333333333333,1.0,12.585826146048085,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.6944274033249154,11.383333333333333,34.15,1.0,0.0,0.06666666666666667,0.0,0.0,0.12055555555555557,2.0,3.8558292024863636,3.125,6.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20833333333333334,1.0,16.57310784891248,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.375650166158378,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,2.206570293345361,33.46,75.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1973333333333334,1.0,13.871026841963177,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.865694162630243,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.72808810375109,40.49166666666667,76.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.2601111111111114,1.0,3.6,3.0,20.849999999999998,2.0,10.475000000000001,1.0,4.4,3.0,21.383333333333336,2.0,10.625,1.0,7.5,1.0,5.4,0.0,0.0,1.0,5.5,1.0,5.5,1.0,0.0
balanced_seed1,balanced,1,172.25,187.25,33.0,7.587349037018574,15.16060606060606,14.0,1.75,1.0,11.973034246740863,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,4.015373445638289,11.516666666666666,34.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1344444444444444,2.0,7.903745776827649,2.05,4.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13666666666666666,1.0,12.584072233576617,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.6834602102639717,12.049999999999999,35.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13166666666666665,2.0,4.724694273286889,3.625,7.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24166666666666667,1.0,16.638792413469407,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.423765031163395,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,2.592452688490664,34.260000000000005,76.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20066666666666702,1.0,13.87528216931387,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.832716151593486,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.9373558353979572,41.15833333333333,77.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.25122222222222207,1.0,4.6,3.0,21.516666666666666,2.0,11.475000000000001,1.0,5.4,3.0,22.05,2.0,11.125,1.0,8.5,1.0,6.4,0.0,0.0,1.0,6.5,1.0,6.5,0.0,0.0
balanced_seed1,balanced,1,173.25,188.25,33.0,7.710606116160601,15.584848484848484,14.0,0.75,1.0,11.97305639927974,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,4.004170004247272,12.183333333333332,35.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.14555555555555547,2.0,7.89676649453418,2.55,5.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.16999999999999998,1.0,12.613687149121716,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.679430347300299,12.716666666666667,36.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.14277777777777784,2.0,5.574175778182843,4.125,8.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.275,1.0,16.564530691288414,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.385928136841208,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,3.027803986618,35.06,77.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20400000000000015,1.0,13.868574185597245,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.826161899904255,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,2.01290209420435,41.824999999999996,78.55,4.0,0.0,0.06666666666666667,0.0,0.0,0.2423333333333332,1.0,5.6,3.0,22.266666666666666,2.0,12.475000000000001,1.0,6.4,3.0,22.71666666666667,2.0,11.625,1.0,9.5,1.0,7.4,0.0,0.0,1.0,7.5,1.0,7.5,0.0,0.0
balanced_seed1,balanced,1,174.25,189.25,33.0,7.783161455514108,16.03787878787879,15.0,2.75,1.0,11.992878618047108,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.9935051689559806,12.85,36.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.15666666666666665,2.0,7.903074067750216,3.05,6.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2033333333333333,1.0,12.572837820140004,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.677245210757217,13.383333333333333,37.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1538888888888889,2.0,5.999479974803981,4.625,9.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.30833333333333335,1.0,16.636886982388795,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.32694006368965,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,3.3263517990345206,35.86,78.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2073333333333333,1.0,13.858685913281516,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.840632098636124,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,2.002643440212447,42.65,79.55,5.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24400000000000024,1.0,6.6,3.0,23.266666666666666,2.0,13.475000000000001,1.0,7.4,3.0,23.46666666666667,2.0,12.125,1.0,10.5,1.0,8.4,0.0,0.0,1.0,8.5,1.0,8.5,0.0,0.0
balanced_seed1,balanced,1,175.25,190.25,32.0,7.454741870579639,17.0078125,15.0,1.75,1.0,11.984252035170794,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.99625527083521,13.516666666666666,37.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.16777777777777772,2.0,7.86321781093368,3.55,7.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.23666666666666666,1.0,12.573193157581436,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.6770418136748684,14.049999999999999,38.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.16499999999999998,2.0,5.995094631939428,5.125,10.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3416666666666667,1.0,16.61032638071105,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.343781957943738,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,3.319420071828902,36.660000000000004,79.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.21066666666666692,1.0,13.854425726421178,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.83733032303746,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.997895445829575,43.48333333333333,80.55,5.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24622222222222187,1.0,7.6,3.0,24.266666666666666,2.0,14.475000000000001,1.0,8.4,3.0,24.46666666666667,2.0,12.625,1.0,11.5,1.0,9.4,0.0,0.0,1.0,9.5,1.0,9.5,0.0,0.0
balanced_seed1,balanced,1,176.25,191.25,31.0,7.059172389609297,18.04032258064516,15.0,0.75,1.0,11.98705339933047,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.9912741661788007,14.183333333333332,38.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1788888888888888,2.0,7.853594589700193,4.05,8.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.26999999999999996,1.0,12.609733859699508,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.6803754998338944,14.716666666666667,39.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.17611111111111116,2.0,5.996960813932819,5.625,11.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.375,1.0,14.018418626765303,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.332264058806746,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,3.316331072114232,37.46,80.45,4.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.21400000000000005,1.0,13.835575234427816,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.882359551009722,0.0,0.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.9959512282353054,44.31666666666666,81.55,5.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24844444444444444,1.0,8.6,3.0,25.266666666666666,2.0,15.475000000000001,1.0,9.4,3.0,25.46666666666667,2.0,13.525,1.0,12.5,1.0,10.4,0.0,0.0,1.0,10.5,1.0,10.5,0.0,0.0
balanced_seed1,balanced,1,177.25,192.25,31.0,6.802073203493813,10.832258064516129,12.0,11.75,1.0,11.972592777090613,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.9950977385094766,14.85,39.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.18999999999999997,2.0,6.756507875311618,4.55,9.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.30333333333333334,1.0,12.618803990474726,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.680429934154939,15.383333333333333,40.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.18722222222222223,2.0,5.998954549095361,6.125,12.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4083333333333333,1.0,8.52163148424218,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.407450519484282,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,3.172256077321796,7.08,29.1,2.0,2.0,0.06666666666666667,0.0,-0.06666666666666667,-1.8613333333333335,1.0,13.854871348445304,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.843369522215799,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,2.0877957174423787,31.391666666666666,79.25,4.0,2.0,0.06666666666666667,0.0,0.0,-0.6665555555555557,1.0,0.0,3.0,1.4166666666666667,2.0,16.475,1.0,0.0,3.0,1.0833333333333333,2.0,14.525,1.0,0.0,1.0,11.4,0.0,0.0,1.0,0.0,1.0,11.5,0.0,0.0
balanced_seed1,balanced,1,178.25,193.25,29.0,5.877142390088434,4.241379310344827,7.0,10.75,1.0,11.990780737814493,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.996355418915049,15.516666666666666,40.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20111111111111105,2.0,4.748171014988866,5.05,10.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.33666666666666667,1.0,12.606822580726176,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.6800647277337375,16.05,41.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.19833333333333342,2.0,5.999678132934496,6.625,13.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.44166666666666665,1.0,3.0216314842421745,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,13.343845263250918,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,4.0,3.463189821192695,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.2,-2.3833333333333333,1.0,11.401535272432104,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,11.402332084072977,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.0,2.809602279668505,0.99,4.95,1.0,2.0,0.06666666666666667,0.06666666666666667,-0.2,-2.7466666666666666,0.0,0.0,2.0,0.0,2.0,17.475,0.0,0.0,2.0,0.0,2.0,15.525,0.0,0.0,1.0,12.4,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0
balanced_seed1,balanced,1,179.25,194.25,28.0,5.093348573096607,4.448214285714285,7.0,9.75,1.0,11.981588816021103,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,3.814710030061858,16.183333333333334,41.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.21222222222222223,2.0,2.9875215810761104,5.55,11.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.37,1.0,11.930904330694863,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,3.6757799586909563,16.716666666666665,42.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20944444444444438,2.0,5.99180406026775,7.125,14.25,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.475,1.0,0.0,0.5,0.5,1.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,1.0,9.115736704083286,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,4.0,3.8032267810343052,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.2,-2.433333333333333,1.0,6.9105619730641425,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,6.904003131229722,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,5.0,3.2795864992814407,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.26666666666666666,-2.8659999999999997,0.0,0.0,2.0,0.0,2.0,18.475,0.0,0.0,2.0,0.0,2.0,16.525,0.0,0.0,1.0,13.4,0.0,0.0,0.0,0.0,1.0,13.5,0.0,0.0
balanced_seed1,balanced,1,180.25,195.25,28.0,4.533381886516233,4.698214285714286,7.0,8.75,1.0,9.767059247579075,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,2.929715871502225,16.849999999999998,42.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2233333333333332,2.0,1.5514953108553944,6.05,12.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4033333333333333,1.0,7.4422317440101935,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,3.6827040977845638,17.383333333333333,43.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.22055555555555556,2.0,5.988094514912227,7.625,15.25,1.0,0.0,0.06666666666666667,0.0,0.0,0.49166666666666664,1.0,0.0,1.5,1.5,1.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,1.0,3.6157367040832797,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,4.22176252141323,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.2,-2.4833333333333334,1.0,2.410561973064146,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,2.4077025494144024,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,4.0,3.7588143605344966,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.26666666666666666,-2.9193333333333333,0.0,0.0,1.0,0.0,2.0,19.475,0.0,0.0,1.0,0.0,2.0,17.525,0.0,0.0,1.0,14.4,0.0,0.0,0.0,0.0,1.0,14.5,0.0,0.0
balanced_seed1,balanced,1,181.25,196.25,28.0,4.188533174361813,4.998214285714285,10.0,7.75,1.0,5.767059247579079,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,2.128435685624876,17.516666666666666,43.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.23444444444444437,2.0,0.6638338745924917,6.55,13.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.43666666666666665,1.0,2.950574822799893,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,3.0,2.9248526391466676,18.05,44.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.23166666666666677,2.0,5.9883707466570195,8.125,16.25,1.0,0.0,0.06666666666666667,0.0,0.0,0.4583333333333333,1.0,0.0,2.5,2.5,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.16666666666666666,1.0,0.0,0.4,0.4,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.02666666666666667,3.0,5.261222312040036,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.2,-2.533333333333333,1.0,0.0,0.5,0.5,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,1.0,0.0,0.5,0.5,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,4.0,4.532106803806266,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.26666666666666666,-2.9726666666666666,0.0,0.0,1.0,0.0,2.0,20.475,0.0,0.0,1.0,0.0,2.0,18.525,0.0,0.0,1.0,15.4,0.0,0.0,0.0,0.0,1.0,15.5,0.0,0.0
