run_id,scenario_name,seed,simulation_time,target_time,total_vehicle_count,average_speed,average_waiting_time,stopped_vehicle_count,seconds_until_next_signal_switch,N_in_0__vehicle_count,N_in_0__average_speed,N_in_0__average_waiting_time,N_in_0__max_waiting_time,N_in_0__stopped_vehicle_count,N_in_0__current_signal_state,N_in_0__arrival_rate,N_in_0__departure_rate,N_in_0__stopped_vehicle_count_trend,N_in_0__waiting_time_trend,N_in_1__vehicle_count,N_in_1__average_speed,N_in_1__average_waiting_time,N_in_1__max_waiting_time,N_in_1__stopped_vehicle_count,N_in_1__current_signal_state,N_in_1__arrival_rate,N_in_1__departure_rate,N_in_1__stopped_vehicle_count_trend,N_in_1__waiting_time_trend,N_in_2__vehicle_count,N_in_2__average_speed,N_in_2__average_waiting_time,N_in_2__max_waiting_time,N_in_2__stopped_vehicle_count,N_in_2__current_signal_state,N_in_2__arrival_rate,N_in_2__departure_rate,N_in_2__stopped_vehicle_count_trend,N_in_2__waiting_time_trend,S_in_0__vehicle_count,S_in_0__average_speed,S_in_0__average_waiting_time,S_in_0__max_waiting_time,S_in_0__stopped_vehicle_count,S_in_0__current_signal_state,S_in_0__arrival_rate,S_in_0__departure_rate,S_in_0__stopped_vehicle_count_trend,S_in_0__waiting_time_trend,S_in_1__vehicle_count,S_in_1__average_speed,S_in_1__average_waiting_time,S_in_1__max_waiting_time,S_in_1__stopped_vehicle_count,S_in_1__current_signal_state,S_in_1__arrival_rate,S_in_1__departure_rate,S_in_1__stopped_vehicle_count_trend,S_in_1__waiting_time_trend,S_in_2__vehicle_count,S_in_2__average_speed,S_in_2__average_waiting_time,S_in_2__max_waiting_time,S_in_2__stopped_vehicle_count,S_in_2__current_signal_state,S_in_2__arrival_rate,S_in_2__departure_rate,S_in_2__stopped_vehicle_count_trend,S_in_2__waiting_time_trend,E_in_0__vehicle_count,E_in_0__average_speed,E_in_0__average_waiting_time,E_in_0__max_waiting_time,E_in_0__stopped_vehicle_count,E_in_0__current_signal_state,E_in_0__arrival_rate,E_in_0__departure_rate,E_in_0__stopped_vehicle_count_trend,E_in_0__waiting_time_trend,E_in_1__vehicle_count,E_in_1__average_speed,E_in_1__average_waiting_time,E_in_1__max_waiting_time,E_in_1__stopped_vehicle_count,E_in_1__current_signal_state,E_in_1__arrival_rate,E_in_1__departure_rate,E_in_1__stopped_vehicle_count_trend,E_in_1__waiting_time_trend,E_in_2__vehicle_count,E_in_2__average_speed,E_in_2__average_waiting_time,E_in_2__max_waiting_time,E_in_2__stopped_vehicle_count,E_in_2__current_signal_state,E_in_2__arrival_rate,E_in_2__departure_rate,E_in_2__stopped_vehicle_count_trend,E_in_2__waiting_time_trend,W_in_0__vehicle_count,W_in_0__average_speed,W_in_0__average_waiting_time,W_in_0__max_waiting_time,W_in_0__stopped_vehicle_count,W_in_0__current_signal_state,W_in_0__arrival_rate,W_in_0__departure_rate,W_in_0__stopped_vehicle_count_trend,W_in_0__waiting_time_trend,W_in_1__vehicle_count,W_in_1__average_speed,W_in_1__average_waiting_time,W_in_1__max_waiting_time,W_in_1__stopped_vehicle_count,W_in_1__current_signal_state,W_in_1__arrival_rate,W_in_1__departure_rate,W_in_1__stopped_vehicle_count_trend,W_in_1__waiting_time_trend,W_in_2__vehicle_count,W_in_2__average_speed,W_in_2__average_waiting_time,W_in_2__max_waiting_time,W_in_2__stopped_vehicle_count,W_in_2__current_signal_state,W_in_2__arrival_rate,W_in_2__departure_rate,W_in_2__stopped_vehicle_count_trend,W_in_2__waiting_time_trend,N_in_0__target__vehicle_count,N_in_0__target__average_waiting_time,N_in_1__target__vehicle_count,N_in_1__target__average_waiting_time,N_in_2__target__vehicle_count,N_in_2__target__average_waiting_time,S_in_0__target__vehicle_count,S_in_0__target__average_waiting_time,S_in_1__target__vehicle_count,S_in_1__target__average_waiting_time,S_in_2__target__vehicle_count,S_in_2__target__average_waiting_time,E_in_0__target__vehicle_count,E_in_0__target__average_waiting_time,E_in_1__target__vehicle_count,E_in_1__target__average_waiting_time,E_in_2__target__vehicle_count,E_in_2__target__average_waiting_time,W_in_0__target__vehicle_count,W_in_0__target__average_waiting_time,W_in_1__target__vehicle_count,W_in_1__target__average_waiting_time,W_in_2__target__vehicle_count,W_in_2__target__average_waiting_time
accident_seed2,accident,2,49.2,64.2,38.0,4.676154943685857,3.382894736842105,10.0,28.799999999999997,1.0,16.306707063679458,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,5.831109376493069,4.0,14.8,2.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,1.0,11.998045360892386,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.229224032528283,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,6.1222774068310954,3.85,12.5,2.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.25666666666666665,1.0,13.465161024721533,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,2.7250520313839415,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,7.0,0.3918421491936037,3.5214285714285714,15.45,2.0,2.0,0.06666666666666667,0.06666666666666667,-0.2,-0.24428571428571424,2.0,0.0031953948017366196,18.025,33.3,2.0,0.0,0.0,0.0,0.06666666666666667,0.5916666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06666666666666667,0.0,0.0,4.0,1.5007801272407693,0.0,0.0,0.0,2.0,0.0,0.06666666666666667,-0.13333333333333333,-0.46133333333333326,2.0,0.013977967593202033,18.224999999999998,35.15,2.0,0.0,0.0,0.0,0.06666666666666667,0.5433333333333332,1.0,0.0,6.0,7.825,2.0,3.0,1.0,0.0,5.0,9.2,1.0,5.1,0.0,0.0,2.0,0.0,3.0,22.016666666666666,0.0,0.0,1.0,0.0,3.0,22.150000000000002
accident_seed2,accident,2,50.2,65.2,39.0,5.530414455273482,2.869230769230769,8.0,27.799999999999997,1.0,16.308221706886652,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,5.859243969155241,4.5,15.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,11.983750402314428,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.192667916439524,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,6.413933543707216,4.35,13.5,2.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.29,1.0,13.40162953118068,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,4.614319148628828,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,7.0,1.268571405761612,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.3333333333333333,-0.5266666666666666,2.0,0.001165932981562244,19.025,34.3,2.0,0.0,0.0,0.0,0.06666666666666667,0.6249999999999999,1.0,13.830167916562642,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,2.3634142198008465,0.0,0.0,0.0,2.0,0.0,0.06666666666666667,-0.13333333333333333,-0.4879999999999999,2.0,0.005077007073314943,19.224999999999998,36.15,2.0,0.0,0.0,0.0,0.06666666666666667,0.5766666666666665,1.0,0.0,6.0,8.333333333333334,2.0,3.5,1.0,0.0,5.0,9.809999999999999,1.0,6.1,0.0,0.0,2.0,0.0,3.0,22.683333333333334,0.0,0.0,1.0,0.0,3.0,22.816666666666666
accident_seed2,accident,2,51.2,66.2,40.0,6.14682026480343,2.9974999999999996,8.0,26.799999999999997,1.0,16.290825676039667,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.0033333333333333335,4.0,5.8869568710824405,5.0,16.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,11.996403144696334,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.20196325726719,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.06333333333333332,4.0,6.443698467919021,4.85,14.5,2.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.3233333333333333,1.0,13.506980178808988,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,6.432960798583779,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,6.0,1.8672327638568749,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.3333333333333333,-0.5742857142857143,2.0,0.00042336917221451017,20.025,35.3,2.0,0.0,0.0,0.0,0.06666666666666667,0.6583333333333332,1.0,13.845150535610738,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,4.0,3.48854553250804,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.2,-0.5246666666666666,2.0,0.0018258588816172292,20.224999999999998,37.15,2.0,0.0,0.0,0.0,0.06666666666666667,0.6099999999999999,1.0,0.0,6.0,9.0,2.0,4.0,1.0,0.0,5.0,10.61,1.0,7.1,0.0,0.0,2.0,0.0,3.0,23.349999999999998,0.0,0.0,0.0,0.0,3.0,23.483333333333334
accident_seed2,accident,2,52.2,67.2,41.0,6.541851757462471,3.119512195121951,8.0,25.799999999999997,1.0,16.32318838032788,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.07,4.0,5.912279744388864,5.5,17.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,11.972304214692514,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.219457891587219,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.13,4.0,6.468028070774767,5.35,15.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,13.497456414854348,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,8.369926212739053,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,7.0,3.0680387102985,0.0,0.0,0.0,2.0,0.13333333333333333,0.13333333333333333,-0.3333333333333333,-0.6219047619047618,3.0,0.6386123509644585,14.016666666666666,36.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.22444444444444436,1.0,13.849967988422142,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,4.906186704150284,0.0,0.0,0.0,2.0,0.06666666666666667,0.2,-0.2,-0.5646666666666665,2.0,0.0006686244201400482,21.224999999999998,38.15,2.0,0.0,0.0,0.0,0.06666666666666667,0.6433333333333332,1.0,0.0,6.0,9.666666666666666,2.0,4.5,1.0,0.0,5.0,11.41,1.0,8.1,0.0,0.0,2.0,0.0,3.0,24.016666666666666,0.0,0.0,1.0,0.0,3.0,24.150000000000002
accident_seed2,accident,2,53.2,68.2,41.0,7.396365786361025,3.3146341463414637,8.0,24.799999999999997,1.0,16.26047874787158,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.13666666666666666,4.0,5.930773218687174,6.0,18.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,12.001761576392994,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.171329469663606,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.19666666666666668,4.0,6.4724993749210915,5.85,16.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,13.456101721262753,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,10.158177993829,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.01,6.0,4.254895347050562,0.0,0.0,0.0,2.0,0.13333333333333333,0.2,-0.3333333333333333,-0.6695238095238095,3.0,1.3545485898004868,14.683333333333332,37.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.23555555555555543,1.0,13.878803680031561,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,0.0,0.0,3.0,6.807005023762497,0.0,0.0,0.0,2.0,0.06666666666666667,0.2,-0.2,-0.6046666666666666,2.0,0.00024468443534017667,22.224999999999998,39.15,2.0,0.0,0.0,0.0,0.06666666666666667,0.6766666666666665,1.0,0.0,6.0,10.333333333333334,2.0,5.0,1.0,0.0,6.0,10.174999999999999,2.0,4.55,0.0,0.0,2.0,0.0,3.0,24.683333333333334,0.0,0.0,1.0,0.0,3.0,24.816666666666666
accident_seed2,accident,2,54.2,69.2,42.0,7.997321622992511,3.4261904761904765,8.0,23.799999999999997,1.0,13.987370933251619,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.2033333333333333,4.0,5.936863006615769,6.5,19.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,12.011311683263004,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,12.230899866163082,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.26333333333333336,4.0,6.509360433613198,6.35,17.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,13.41853069148791,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,12.06838270229462,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.07666666666666666,6.0,5.592387471545312,0.0,0.0,0.0,2.0,0.13333333333333333,0.2,-0.3333333333333333,-0.7171428571428571,3.0,2.0234262344629137,15.35,38.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24666666666666662,1.0,13.842120179771447,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.02,3.0,9.00540501505701,0.0,0.0,0.0,2.0,0.13333333333333333,0.26666666666666666,-0.2,-0.6446666666666665,3.0,0.6198376437471889,15.483333333333333,40.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.1938888888888889,1.0,0.0,6.0,11.0,2.0,5.5,1.0,0.0,6.0,10.841666666666667,2.0,5.05,0.0,0.0,1.0,0.0,3.0,25.349999999999998,0.0,0.0,1.0,0.0,3.0,25.483333333333334
accident_seed2,accident,2,55.2,70.2,42.0,8.652471755389424,3.6166666666666667,8.0,22.799999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.13499999999999998,4.0,4.915491942368457,7.0,20.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2733333333333333,1.0,11.957613319757467,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,12.171773165130572,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.33,4.0,6.509625743054704,6.85,18.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,13.401721385674746,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,13.866735494470923,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.14333333333333334,5.0,7.134064854592201,0.0,0.0,0.0,2.0,0.13333333333333333,0.26666666666666666,-0.4,-0.7666666666666667,3.0,2.6798769304490713,16.016666666666666,39.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2577777777777777,1.0,13.842636116500945,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.08666666666666667,2.0,12.344035013324184,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.6846666666666666,3.0,1.329786201698534,16.15,41.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.20499999999999996,1.0,0.0,7.0,10.0,2.0,6.0,1.0,0.0,6.0,11.508333333333333,2.0,5.55,0.0,0.0,1.0,0.0,3.0,26.233333333333334,0.0,0.0,1.0,0.0,3.0,26.150000000000002
accident_seed2,accident,2,56.2,71.2,42.0,8.636153758689082,3.8071428571428574,8.0,21.799999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.16833333333333333,5.0,4.257750065060696,6.0,21.8,2.0,0.0,0.2,0.0,0.06666666666666667,0.17333333333333334,1.0,9.144883611379356,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,12.212165135632086,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.39666666666666667,4.0,6.295384452436741,7.35,19.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,13.47032002581489,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,13.846362967217575,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.21,5.0,7.9371297782673,0.0,0.0,0.0,2.0,0.13333333333333333,0.26666666666666666,-0.4,-0.8238095238095239,3.0,3.368296082074238,16.683333333333334,40.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2688888888888889,1.0,13.864540121005849,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.15333333333333332,2.0,14.366490597036744,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.7246666666666666,3.0,1.9793609701674357,16.816666666666666,42.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.21611111111111114,1.0,0.0,7.0,10.571428571428571,2.0,6.5,1.0,0.0,6.0,12.174999999999999,2.0,6.05,0.0,0.0,1.0,0.0,3.0,27.233333333333334,0.0,0.0,1.0,0.0,3.0,26.816666666666666
accident_seed2,accident,2,57.2,72.2,42.0,8.636183037148529,3.9976190476190476,8.0,20.799999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.20166666666666666,5.0,3.842666853501695,6.4,22.8,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.25333333333333335,1.0,4.648147304088515,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,12.180945557741499,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.4633333333333333,4.0,4.852990758511961,7.85,20.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.33999999999999997,1.0,10.664832534407665,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,13.855156768221642,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.27666666666666667,5.0,8.547275654834907,0.0,0.0,0.0,2.0,0.13333333333333333,0.26666666666666666,-0.4,-0.8809523809523809,3.0,4.061070886416467,17.349999999999998,41.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.27999999999999986,1.0,13.859146609109594,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.22,2.0,16.06755375318455,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.7646666666666666,3.0,2.62119352920839,17.483333333333334,43.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.22722222222222233,1.0,0.0,7.0,11.142857142857142,2.0,7.0,1.0,0.0,7.0,11.007142857142856,2.0,6.55,1.0,0.0,1.0,0.0,3.0,28.233333333333334,0.0,0.0,1.0,0.0,3.0,27.483333333333334
accident_seed2,accident,2,58.2,73.2,43.0,8.41460306847111,4.090697674418605,8.0,19.799999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.235,5.0,3.5271789540325083,6.8,23.8,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.30666666666666664,1.0,0.1570556218867242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.187049882905841,0.0,0.0,0.0,2.0,0.0,0.06666666666666667,-0.06666666666666667,-0.265,5.0,3.94285221895025,6.68,21.5,2.0,0.0,0.2,0.0,0.06666666666666667,0.22866666666666666,1.0,5.164832534407658,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,13.837181982585463,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.3433333333333334,4.0,9.35370687491545,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.4,-0.9380952380952381,3.0,4.750140166429911,18.016666666666666,42.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.29111111111111104,1.0,13.88283321300638,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.2866666666666667,2.0,16.074056595541585,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.8046666666666665,3.0,3.283892295414835,18.150000000000002,44.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.23833333333333354,1.0,0.0,7.0,11.714285714285714,2.0,7.5,1.0,0.0,7.0,11.578571428571427,2.0,7.05,1.0,0.0,1.0,0.0,3.0,29.233333333333334,0.0,0.0,1.0,0.0,3.0,28.150000000000002
accident_seed2,accident,2,59.2,74.2,43.0,8.343574277284514,4.3023255813953485,10.0,18.799999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.26833333333333337,5.0,3.339995634404967,7.2,24.8,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.31666666666666665,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,1.0,11.959566190728145,0.0,0.0,0.0,2.0,0.0,0.06666666666666667,-0.06666666666666667,-0.2983333333333333,5.0,3.4242158904525213,7.08,22.5,2.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.30533333333333335,1.0,9.282508770570527e-06,0.1,0.1,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.006666666666666667,1.0,13.832487027890748,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.41000000000000003,3.0,10.231134291113312,0.0,0.0,0.0,2.0,0.13333333333333333,0.4,-0.4,-0.9952380952380953,3.0,5.446926435744498,18.683333333333334,43.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3022222222222222,1.0,13.838477150106337,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.35333333333333333,2.0,16.06086274219996,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.8446666666666666,3.0,3.885264357526269,18.816666666666666,45.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.24944444444444447,0.0,0.0,7.0,12.285714285714286,2.0,8.0,1.0,0.0,7.0,12.15,2.0,7.55,1.0,0.0,1.0,0.0,3.0,30.233333333333334,0.0,0.0,1.0,0.0,3.0,29.05
accident_seed2,accident,2,60.2,75.2,43.0,8.31135113292727,4.534883720930233,10.0,17.799999999999997,1.0,12.534411273454927,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.06666666666666667,-0.3016666666666667,5.0,3.1026445871086517,7.6,25.8,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3266666666666666,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.33166666666666667,5.0,3.0743256431617483,7.4799999999999995,23.5,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.357,1.0,0.0,1.1,1.1,1.0,0.0,0.0,0.0,0.06666666666666667,0.07333333333333333,1.0,13.888962711114438,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.4766666666666667,3.0,10.400435963214804,0.0,0.0,0.0,2.0,0.13333333333333333,0.4,-0.4,-1.0523809523809524,3.0,5.521894418901454,19.349999999999998,44.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3133333333333332,1.0,13.857456299342449,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.42,2.0,16.063322884042446,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.8846666666666666,3.0,4.570900347881981,19.483333333333334,46.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.26055555555555565,0.0,0.0,7.0,12.857142857142858,2.0,8.5,1.0,0.0,7.0,12.721428571428572,2.0,8.05,1.0,0.0,1.0,0.0,3.0,31.233333333333334,1.0,0.0,1.0,0.0,3.0,30.05
accident_seed2,accident,2,61.2,76.2,43.0,8.278570976100816,4.767441860465116,10.0,16.799999999999997,1.0,12.55114822170409,0.0,0.0,0.0,2.0,0.06666666666666667,0.13333333333333333,-0.06666666666666667,-0.335,5.0,2.806612574485211,8.0,26.8,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.33666666666666667,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,-0.06666666666666667,-0.365,5.0,2.953199700491997,7.88,24.5,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.367,1.0,0.0,2.1,2.1,1.0,0.0,0.0,0.0,0.06666666666666667,0.14,1.0,13.879437058262994,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.5433333333333333,2.0,11.928717849685668,0.0,0.0,0.0,2.0,0.13333333333333333,0.4666666666666667,-0.4,-1.1095238095238096,3.0,5.556339149487516,20.016666666666666,45.3,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.32444444444444437,1.0,13.872293483604444,0.0,0.0,0.0,2.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,-0.48666666666666664,2.0,16.0889492188334,0.0,0.0,0.0,2.0,0.13333333333333333,0.3333333333333333,-0.2,-0.9246666666666666,3.0,4.616864284654924,20.150000000000002,47.15,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.27166666666666683,0.0,0.0,7.0,13.535714285714286,2.0,9.0,1.0,0.0,7.0,13.385714285714286,2.0,8.55,1.0,0.0,1.0,0.0,3.0,32.233333333333334,1.0,0.0,1.0,0.0,3.0,31.05
